FECHA ASAMBLEA,EMISOR,NEMOTECNICO,MODO DE PAGO,MONEDA,FECHA INICIAL,FECHA FINAL Y DE PAGO,VALOR TOTAL DEL DIVIDENDO,VALOR CUOTA,DESCRIPCION PAGO PDU,MONTO TOTAL ENTREGADO EN DIVIDENDOS,FECHA INGRESO,SECTOR
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,PFVILLA051,EFECTIVO / CASH,COP,2021-04-27 0:00:00,2021-05-03 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,5.01E+08,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,PFVILLA051,EFECTIVO / CASH,COP,2021-05-26 0:00:00,2021-06-01 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,5.01E+08,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,PFVILLA051,EFECTIVO / CASH,COP,2021-06-25 0:00:00,2021-07-01 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,5.01E+08,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,PFVILLA051,EFECTIVO / CASH,COP,2021-07-27 0:00:00,2021-08-02 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,5.01E+08,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,PFVILLA051,EFECTIVO / CASH,COP,2021-08-26 0:00:00,2021-09-01 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,5.01E+08,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,PFVILLA051,EFECTIVO / CASH,COP,2021-09-27 0:00:00,2021-10-01 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,5.01E+08,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,PFVILLA051,EFECTIVO / CASH,COP,2021-10-26 0:00:00,2021-11-02 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,5.01E+08,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,PFVILLA051,EFECTIVO / CASH,COP,2021-11-25 0:00:00,2021-12-01 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,5.01E+08,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,PFVILLA051,EFECTIVO / CASH,COP,2021-12-28 0:00:00,2022-01-03 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,5.01E+08,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,PFVILLA051,EFECTIVO / CASH,COP,2022-01-26 0:00:00,2022-02-01 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,5.01E+08,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,PFVILLA051,EFECTIVO / CASH,COP,2022-02-23 0:00:00,2022-03-01 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,5.01E+08,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,PFVILLA053,EFECTIVO / CASH,COP,2021-03-29 0:00:00,2021-04-06 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,5.01E+08,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,PFVILLA053,EFECTIVO / CASH,COP,2021-04-27 0:00:00,2021-05-03 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,5.01E+08,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,PFVILLA053,EFECTIVO / CASH,COP,2021-05-26 0:00:00,2021-06-01 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,5.01E+08,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,PFVILLA053,EFECTIVO / CASH,COP,2021-06-25 0:00:00,2021-07-01 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,5.01E+08,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,PFVILLA053,EFECTIVO / CASH,COP,2021-07-27 0:00:00,2021-08-02 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,5.01E+08,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,PFVILLA053,EFECTIVO / CASH,COP,2021-08-26 0:00:00,2021-09-01 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,5.01E+08,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,PFVILLA053,EFECTIVO / CASH,COP,2021-09-27 0:00:00,2021-10-01 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,5.01E+08,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,PFVILLA053,EFECTIVO / CASH,COP,2021-10-26 0:00:00,2021-11-02 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,5.01E+08,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,PFVILLA053,EFECTIVO / CASH,COP,2021-11-25 0:00:00,2021-12-01 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,5.01E+08,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,PFVILLA053,EFECTIVO / CASH,COP,2021-12-28 0:00:00,2022-01-03 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,5.01E+08,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,PFVILLA053,EFECTIVO / CASH,COP,2022-01-26 0:00:00,2022-02-01 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,5.01E+08,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,PFVILLA053,EFECTIVO / CASH,COP,2022-02-23 0:00:00,2022-03-01 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,5.01E+08,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,VILLAS,EFECTIVO / CASH,COP,2021-03-29 0:00:00,2021-04-06 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,6.36E+10,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,VILLAS,EFECTIVO / CASH,COP,2021-04-27 0:00:00,2021-05-03 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,6.36E+10,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,VILLAS,EFECTIVO / CASH,COP,2021-05-26 0:00:00,2021-06-01 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,6.36E+10,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,VILLAS,EFECTIVO / CASH,COP,2021-06-25 0:00:00,2021-07-01 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,6.36E+10,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,VILLAS,EFECTIVO / CASH,COP,2021-07-27 0:00:00,2021-08-02 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,6.36E+10,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,VILLAS,EFECTIVO / CASH,COP,2021-08-26 0:00:00,2021-09-01 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,6.36E+10,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,VILLAS,EFECTIVO / CASH,COP,2021-09-27 0:00:00,2021-10-01 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,6.36E+10,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,VILLAS,EFECTIVO / CASH,COP,2021-10-26 0:00:00,2021-11-02 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,6.36E+10,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,VILLAS,EFECTIVO / CASH,COP,2021-11-25 0:00:00,2021-12-01 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,6.36E+10,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,VILLAS,EFECTIVO / CASH,COP,2021-12-28 0:00:00,2022-01-03 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,6.36E+10,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,VILLAS,EFECTIVO / CASH,COP,2022-01-26 0:00:00,2022-02-01 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,6.36E+10,#############,
2020-03-25 0:00:00,BANCO COMERCIAL AV VILLAS S.A.,VILLAS,EFECTIVO / CASH,COP,2022-02-23 0:00:00,2022-03-01 0:00:00,285.36,23.78,SE DECLARA DIVIDENDO EFECTIVO DE $23.78 POR ACCION Y POR MES. PARA EL MES DE ABRIL EL PAGO SE REALIZARA DEL DIA 6 AL 12 Y PARA LOS MESES DE MAYO 2021 A MARZO 2022 EN LOS PRIMEROS 10 DIAS DE CADA MES,6.36E+10,#############,
2021-03-24 0:00:00,CREDIFAMILIA COMPAÑÍA DE FINANCIAMIENTO S.A.,CREDIFAMI,EFECTIVO / CASH,COP,2021-06-24 0:00:00,2021-06-30 0:00:00,124.9,124.9,SE DECLARA DIVIDENDO ORDINARIO DE $124.90 POR ACCIÓN PAGADERO EL 30 DE JUNIO DE 2021,4.503.893.288.00,#############,
2021-03-26 0:00:00,GRUPO DE INVERSIONES SURAMERICANA S.A.,PFGRUPSURA,EFECTIVO / CASH,COP,2021-04-13 0:00:00,2021-04-19 0:00:00,603.4,150.85,SE DECRETA DIVIDENDO DE $603.40 POR ACCION PAGADEROS EN CUATRO CUOTAS DE 150.85 EL 19 DE ABRIL. 01 JULIO. 01 OCTUBRE DE 2021 Y 03 ENERO DE 2022.,3.51E+11,#############,INVERSIONES
2021-03-26 0:00:00,AVIANCA HOLDINGS S.A,PFAVH,,NO PAGA,,,,,NO DECRETÓ DIVIDENDO,,#############,
2021-03-26 0:00:00,GRUPO DE INVERSIONES SURAMERICANA S.A.,PFGRUPSURA,EFECTIVO / CASH,COP,2021-06-25 0:00:00,2021-07-01 0:00:00,603.4,150.85,SE DECRETA DIVIDENDO DE $603.40 POR ACCION PAGADEROS EN CUATRO CUOTAS DE 150.85 EL 19 DE ABRIL. 01 JULIO. 01 OCTUBRE DE 2021 Y 03 ENERO DE 2022.,3.51E+11,#############,INVERSIONES
2021-03-26 0:00:00,GRUPO DE INVERSIONES SURAMERICANA S.A.,PFGRUPSURA,EFECTIVO / CASH,COP,2021-09-27 0:00:00,2021-10-01 0:00:00,603.4,150.85,SE DECRETA DIVIDENDO DE $603.40 POR ACCION PAGADEROS EN CUATRO CUOTAS DE 150.85 EL 19 DE ABRIL. 01 JULIO. 01 OCTUBRE DE 2021 Y 03 ENERO DE 2022.,3.51E+11,#############,INVERSIONES
2021-03-26 0:00:00,GRUPO DE INVERSIONES SURAMERICANA S.A.,PFGRUPSURA,EFECTIVO / CASH,COP,2021-12-28 0:00:00,2022-01-03 0:00:00,603.4,150.85,SE DECRETA DIVIDENDO DE $603.40 POR ACCION PAGADEROS EN CUATRO CUOTAS DE 150.85 EL 19 DE ABRIL. 01 JULIO. 01 OCTUBRE DE 2021 Y 03 ENERO DE 2022.,3.51E+11,#############,INVERSIONES
2020-03-20 0:00:00,BANCO POPULAR S.A.,POPULAR,EFECTIVO / CASH,COP,2020-03-26 0:00:00,2020-04-01 0:00:00,19.2,1.6,SE DECRETA DIVIDENDO DE $1.6 MENSUALES POR ACCION. PAGADERO DENTRO DE LOS PRIMEROS CINCO DIAS DE LOS MESES COMPRENDIDOS ENTRE ABRIL DE 2020 Y MARZO DE 2021,1.48E+11,#############,FINANCIERO
2020-03-20 0:00:00,BANCO POPULAR S.A.,POPULAR,EFECTIVO / CASH,COP,2020-04-27 0:00:00,2020-05-04 0:00:00,19.2,1.6,SE DECRETA DIVIDENDO DE $1.6 MENSUALES POR ACCION. PAGADERO DENTRO DE LOS PRIMEROS CINCO DIAS DE LOS MESES COMPRENDIDOS ENTRE ABRIL DE 2020 Y MARZO DE 2021,1.48E+11,#############,FINANCIERO
2020-03-20 0:00:00,BANCO POPULAR S.A.,POPULAR,EFECTIVO / CASH,COP,2020-05-26 0:00:00,2020-06-01 0:00:00,19.2,1.6,SE DECRETA DIVIDENDO DE $1.6 MENSUALES POR ACCION. PAGADERO DENTRO DE LOS PRIMEROS CINCO DIAS DE LOS MESES COMPRENDIDOS ENTRE ABRIL DE 2020 Y MARZO DE 2021,1.48E+11,#############,FINANCIERO
2020-03-20 0:00:00,BANCO POPULAR S.A.,POPULAR,EFECTIVO / CASH,COP,2020-06-24 0:00:00,2020-07-01 0:00:00,19.2,1.6,SE DECRETA DIVIDENDO DE $1.6 MENSUALES POR ACCION. PAGADERO DENTRO DE LOS PRIMEROS CINCO DIAS DE LOS MESES COMPRENDIDOS ENTRE ABRIL DE 2020 Y MARZO DE 2021,1.48E+11,#############,FINANCIERO
2020-03-20 0:00:00,BANCO POPULAR S.A.,POPULAR,EFECTIVO / CASH,COP,2020-07-28 0:00:00,2020-08-03 0:00:00,19.2,1.6,SE DECRETA DIVIDENDO DE $1.6 MENSUALES POR ACCION. PAGADERO DENTRO DE LOS PRIMEROS CINCO DIAS DE LOS MESES COMPRENDIDOS ENTRE ABRIL DE 2020 Y MARZO DE 2021,1.48E+11,#############,FINANCIERO
2020-03-20 0:00:00,BANCO POPULAR S.A.,POPULAR,EFECTIVO / CASH,COP,2020-08-26 0:00:00,2020-09-01 0:00:00,19.2,1.6,SE DECRETA DIVIDENDO DE $1.6 MENSUALES POR ACCION. PAGADERO DENTRO DE LOS PRIMEROS CINCO DIAS DE LOS MESES COMPRENDIDOS ENTRE ABRIL DE 2020 Y MARZO DE 2021,1.48E+11,#############,FINANCIERO
2020-03-20 0:00:00,BANCO POPULAR S.A.,POPULAR,EFECTIVO / CASH,COP,2020-09-25 0:00:00,2020-10-01 0:00:00,19.2,1.6,SE DECRETA DIVIDENDO DE $1.6 MENSUALES POR ACCION. PAGADERO DENTRO DE LOS PRIMEROS CINCO DIAS DE LOS MESES COMPRENDIDOS ENTRE ABRIL DE 2020 Y MARZO DE 2021,1.48E+11,#############,FINANCIERO
2020-03-20 0:00:00,BANCO POPULAR S.A.,POPULAR,EFECTIVO / CASH,COP,2020-10-27 0:00:00,2020-11-03 0:00:00,19.2,1.6,SE DECRETA DIVIDENDO DE $1.6 MENSUALES POR ACCION. PAGADERO DENTRO DE LOS PRIMEROS CINCO DIAS DE LOS MESES COMPRENDIDOS ENTRE ABRIL DE 2020 Y MARZO DE 2021,1.48E+11,#############,FINANCIERO
2020-03-20 0:00:00,BANCO POPULAR S.A.,POPULAR,EFECTIVO / CASH,COP,2020-11-25 0:00:00,2020-12-01 0:00:00,19.2,1.6,SE DECRETA DIVIDENDO DE $1.6 MENSUALES POR ACCION. PAGADERO DENTRO DE LOS PRIMEROS CINCO DIAS DE LOS MESES COMPRENDIDOS ENTRE ABRIL DE 2020 Y MARZO DE 2021,1.48E+11,#############,FINANCIERO
2020-03-20 0:00:00,BANCO POPULAR S.A.,POPULAR,EFECTIVO / CASH,COP,2020-12-24 0:00:00,2021-01-04 0:00:00,19.2,1.6,SE DECRETA DIVIDENDO DE $1.6 MENSUALES POR ACCION. PAGADERO DENTRO DE LOS PRIMEROS CINCO DIAS DE LOS MESES COMPRENDIDOS ENTRE ABRIL DE 2020 Y MARZO DE 2021,1.48E+11,#############,FINANCIERO
2020-03-20 0:00:00,BANCO POPULAR S.A.,POPULAR,EFECTIVO / CASH,COP,2021-01-26 0:00:00,2021-02-01 0:00:00,19.2,1.6,SE DECRETA DIVIDENDO DE $1.6 MENSUALES POR ACCION. PAGADERO DENTRO DE LOS PRIMEROS CINCO DIAS DE LOS MESES COMPRENDIDOS ENTRE ABRIL DE 2020 Y MARZO DE 2021,1.48E+11,#############,FINANCIERO
2020-03-20 0:00:00,BANCO POPULAR S.A.,POPULAR,EFECTIVO / CASH,COP,2021-02-23 0:00:00,2021-03-01 0:00:00,19.2,1.6,SE DECRETA DIVIDENDO DE $1.6 MENSUALES POR ACCION. PAGADERO DENTRO DE LOS PRIMEROS CINCO DIAS DE LOS MESES COMPRENDIDOS ENTRE ABRIL DE 2020 Y MARZO DE 2021,1.48E+11,#############,FINANCIERO
2021-03-19 0:00:00,BANCO POPULAR S.A.,POPULAR,EFECTIVO / CASH,COP,2021-03-26 0:00:00,2021-04-05 0:00:00,13.68,1.14,SE DECRETA DIVIDENDO DE $1.14 PAGADEROS POR MES Y POR ACCIÓN. DENTRO DE LOS PRIMEROS CINCO DÍAS DE LOS MESES COMPRENDIDOS ENTRE ABRIL DE 2021 Y MARZO DE 2022.,1.06E+11,#############,FINANCIERO
2021-03-19 0:00:00,BANCO POPULAR S.A.,POPULAR,EFECTIVO / CASH,COP,2021-04-27 0:00:00,2021-05-03 0:00:00,13.68,1.14,SE DECRETA DIVIDENDO DE $1.14 PAGADEROS POR MES Y POR ACCIÓN. DENTRO DE LOS PRIMEROS CINCO DÍAS DE LOS MESES COMPRENDIDOS ENTRE ABRIL DE 2021 Y MARZO DE 2022.,1.06E+11,#############,FINANCIERO
2021-03-19 0:00:00,BANCO POPULAR S.A.,POPULAR,EFECTIVO / CASH,COP,2021-05-26 0:00:00,2021-06-01 0:00:00,13.68,1.14,SE DECRETA DIVIDENDO DE $1.14 PAGADEROS POR MES Y POR ACCIÓN. DENTRO DE LOS PRIMEROS CINCO DÍAS DE LOS MESES COMPRENDIDOS ENTRE ABRIL DE 2021 Y MARZO DE 2022.,1.06E+11,#############,FINANCIERO
2021-03-19 0:00:00,BANCO POPULAR S.A.,POPULAR,EFECTIVO / CASH,COP,2021-06-25 0:00:00,2021-07-01 0:00:00,13.68,1.14,SE DECRETA DIVIDENDO DE $1.14 PAGADEROS POR MES Y POR ACCIÓN. DENTRO DE LOS PRIMEROS CINCO DÍAS DE LOS MESES COMPRENDIDOS ENTRE ABRIL DE 2021 Y MARZO DE 2022.,1.06E+11,#############,FINANCIERO
2021-03-19 0:00:00,BANCO POPULAR S.A.,POPULAR,EFECTIVO / CASH,COP,2021-07-27 0:00:00,2021-08-02 0:00:00,13.68,1.14,SE DECRETA DIVIDENDO DE $1.14 PAGADEROS POR MES Y POR ACCIÓN. DENTRO DE LOS PRIMEROS CINCO DÍAS DE LOS MESES COMPRENDIDOS ENTRE ABRIL DE 2021 Y MARZO DE 2022.,1.06E+11,#############,FINANCIERO
2021-03-19 0:00:00,BANCO POPULAR S.A.,POPULAR,EFECTIVO / CASH,COP,2021-08-26 0:00:00,2021-09-01 0:00:00,13.68,1.14,SE DECRETA DIVIDENDO DE $1.14 PAGADEROS POR MES Y POR ACCIÓN. DENTRO DE LOS PRIMEROS CINCO DÍAS DE LOS MESES COMPRENDIDOS ENTRE ABRIL DE 2021 Y MARZO DE 2022.,1.06E+11,#############,FINANCIERO
2021-03-19 0:00:00,BANCO POPULAR S.A.,POPULAR,EFECTIVO / CASH,COP,2021-09-27 0:00:00,2021-10-01 0:00:00,13.68,1.14,SE DECRETA DIVIDENDO DE $1.14 PAGADEROS POR MES Y POR ACCIÓN. DENTRO DE LOS PRIMEROS CINCO DÍAS DE LOS MESES COMPRENDIDOS ENTRE ABRIL DE 2021 Y MARZO DE 2022.,1.06E+11,#############,FINANCIERO
